MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,POSS,PACE,O_RTG,D_RTG,NET_RTG,TS%,eFG%,TOV%,ORB%,DRB%,TRB%,AST_TOV_RATIO,FTr,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS
2486373,13,981300,HESTIA MENORCA,AWAY,79.9,79.6,118.9,81.9,37.0,58.0,55.4,7.9,24.3,90.3,54.4,2.4,24.3,200,12000.0,95.0,29.0,42.0,8.0,32.0,37.0,74.0,13.0,18.0,9.0,28.0,37.0,17.0,7.0,12.0,0.0,3.0,22.0,20.0,110.0,150.0
2486373,13,979769,MELILLA CIUDAD DEL DEPORTE,HOME,79.4,79.7,81.9,118.9,-37.0,53.8,47.1,26.7,9.7,75.7,45.6,0.6,36.5,200,12000.0,65.0,14.0,26.0,7.0,26.0,21.0,52.0,16.0,19.0,3.0,28.0,31.0,13.0,22.0,5.0,3.0,0.0,20.0,22.0,63.0,-150.0
2486375,14,981251,GRUPO CAESA SEGUROS FC CARTAGENA CB,AWAY,79.4,77.4,97.0,126.1,-29.1,53.9,51.5,14.4,11.8,87.5,43.1,1.5,14.9,200,12000.0,77.0,18.0,33.0,11.0,34.0,29.0,67.0,8.0,10.0,4.0,21.0,25.0,18.0,12.0,6.0,4.0,2.0,20.0,15.0,73.0,-90.0
2486375,14,979989,HLA ALICANTE,HOME,75.4,77.4,126.1,97.0,29.1,70.5,67.8,14.0,12.5,88.2,56.9,2.2,32.2,200,12000.0,95.0,16.0,26.0,16.0,33.0,32.0,59.0,15.0,19.0,3.0,30.0,33.0,24.0,11.0,7.0,2.0,4.0,16.0,20.0,123.0,90.0
2486376,14,981214,FIBWI MALLORCA BASQUET PALMA,HOME,77.4,77.5,105.9,103.1,2.8,51.6,46.9,10.2,33.3,72.2,53.6,1.0,54.7,200,12000.0,82.0,21.0,44.0,6.0,20.0,27.0,64.0,22.0,35.0,11.0,26.0,37.0,9.0,9.0,2.0,2.0,2.0,23.0,26.0,76.0,10.0
2486376,14,981215,PALMER BASKET MALLORCA PALMA,AWAY,77.6,77.5,103.1,105.9,-2.8,52.2,47.7,12.6,27.8,66.7,46.4,0.8,36.4,200,12000.0,80.0,18.0,37.0,9.0,29.0,27.0,66.0,17.0,24.0,10.0,22.0,32.0,9.0,11.0,3.0,2.0,2.0,28.0,22.0,63.0,-10.0
2486377,14,981525,FLEXICAR FUENLABRADA,AWAY,68.8,68.8,101.7,116.1,-14.4,52.4,48.3,16.3,33.3,66.7,49.2,1.2,34.5,200,12000.0,70.0,22.0,42.0,4.0,16.0,26.0,58.0,14.0,20.0,11.0,20.0,31.0,16.0,13.0,4.0,1.0,0.0,21.0,23.0,73.0,-50.0
2486377,14,981300,HESTIA MENORCA,HOME,68.9,68.9,116.1,101.7,14.4,59.8,55.1,15.2,33.3,66.7,50.8,1.6,30.5,200,12000.0,80.0,16.0,28.0,11.0,31.0,27.0,59.0,15.0,18.0,10.0,22.0,32.0,19.0,12.0,4.0,0.0,1.0,23.0,21.0,86.0,50.0
2486378,14,980004,LEYMA CORUÑA,AWAY,80.0,77.6,123.8,137.1,-13.3,68.8,64.8,16.3,23.1,58.6,41.8,1.2,41.0,200,12000.0,99.0,23.0,34.0,11.0,27.0,34.0,61.0,20.0,25.0,6.0,17.0,23.0,17.0,14.0,10.0,0.0,1.0,25.0,22.0,100.0,-20.0
2486378,14,981421,MONBUS OBRADOIRO,HOME,75.1,77.6,137.1,123.8,13.3,66.8,61.9,11.5,41.4,76.9,58.2,2.6,34.3,200,12000.0,103.0,22.0,37.0,13.0,30.0,35.0,67.0,20.0,23.0,12.0,20.0,32.0,26.0,10.0,8.0,1.0,0.0,22.0,24.0,127.0,20.0
2486379,14,979907,GRUPO ALEGA CANTABRIA,AWAY,71.4,72.2,107.9,120.7,-12.8,60.8,56.4,17.0,20.8,60.6,43.9,0.8,34.5,200,12000.0,77.0,19.0,34.0,8.0,21.0,27.0,55.0,15.0,19.0,5.0,20.0,25.0,10.0,13.0,8.0,1.0,5.0,23.0,18.0,71.0,-55.0
2486379,14,981203,INVEREADY GIPUZKOA,HOME,72.9,72.2,120.7,107.9,12.8,60.4,54.9,15.1,39.4,79.2,56.1,1.0,44.3,200,12000.0,88.0,23.0,40.0,7.0,21.0,30.0,61.0,21.0,27.0,13.0,19.0,32.0,13.0,13.0,6.0,5.0,1.0,19.0,23.0,98.0,55.0
2486380,14,981125,CAJA RURAL CB ZAMORA,AWAY,68.8,67.1,112.0,131.3,-19.3,55.2,47.4,12.5,42.3,53.3,48.2,0.8,50.9,200,12000.0,77.0,18.0,41.0,6.0,16.0,24.0,57.0,23.0,29.0,11.0,16.0,27.0,8.0,10.0,4.0,1.0,4.0,26.0,22.0,64.0,-45.0
2486380,14,981431,MOVISTAR ESTUDIANTES,HOME,65.5,67.1,131.3,112.0,19.3,59.3,56.9,8.8,46.7,57.7,51.8,2.0,26.2,200,12000.0,86.0,16.0,32.0,14.0,33.0,30.0,65.0,12.0,17.0,14.0,15.0,29.0,14.0,7.0,5.0,4.0,1.0,24.0,25.0,92.0,45.0
2486381,14,981124,ALIMERKA OVIEDO BALONCESTO,HOME,76.3,78.3,98.3,91.0,7.3,55.7,48.2,22.0,35.7,84.8,62.3,0.8,50.9,200,12000.0,75.0,16.0,32.0,7.0,23.0,23.0,55.0,22.0,28.0,10.0,28.0,38.0,15.0,19.0,4.0,3.0,4.0,22.0,22.0,78.0,10.0
2486381,14,981493,CLUB OURENSE BALONCESTO,AWAY,80.2,78.3,91.0,98.3,-7.3,47.3,43.4,9.4,15.2,64.3,37.7,1.5,30.9,200,12000.0,73.0,28.0,51.0,1.0,17.0,29.0,68.0,14.0,21.0,5.0,18.0,23.0,12.0,8.0,8.0,4.0,3.0,22.0,21.0,65.0,-10.0
2486382,14,979920,GRUPO URETA TIZONA BURGOS,AWAY,78.8,77.3,96.4,120.2,-23.8,50.1,45.5,14.6,27.0,71.0,47.1,1.0,29.9,200,12000.0,76.0,14.0,30.0,11.0,37.0,25.0,67.0,15.0,20.0,10.0,22.0,32.0,13.0,13.0,4.0,2.0,2.0,21.0,21.0,67.0,-75.0
2486382,14,981343,SÚPER AGROPAL PALENCIA,HOME,75.7,77.2,120.2,96.4,23.8,60.9,60.0,11.8,29.0,73.0,52.9,1.1,33.8,200,12000.0,91.0,24.0,33.0,10.0,32.0,34.0,65.0,13.0,22.0,9.0,27.0,36.0,11.0,10.0,9.0,2.0,2.0,24.0,19.0,94.0,75.0
2486384,15,981300,HESTIA MENORCA,HOME,67.1,66.3,120.8,103.8,17.0,61.3,60.3,8.3,22.7,65.7,49.1,2.8,11.1,200,12000.0,81.0,23.0,34.0,10.0,29.0,33.0,63.0,5.0,7.0,5.0,23.0,28.0,17.0,6.0,5.0,2.0,1.0,19.0,16.0,92.0,65.0
2486384,15,979989,HLA ALICANTE,AWAY,65.5,66.2,103.8,120.8,-17.0,48.9,41.9,10.3,34.3,77.3,50.9,1.2,27.4,200,12000.0,68.0,17.0,35.0,6.0,27.0,23.0,62.0,16.0,17.0,12.0,17.0,29.0,10.0,8.0,1.0,1.0,2.0,16.0,19.0,64.0,-65.0
2486385,15,981203,INVEREADY GIPUZKOA,AWAY,73.2,75.1,97.0,81.8,15.2,49.9,44.6,17.4,37.1,68.3,53.9,1.1,21.5,200,12000.0,71.0,23.0,47.0,4.0,18.0,27.0,65.0,13.0,14.0,13.0,28.0,41.0,16.0,15.0,9.0,0.0,2.0,21.0,18.0,80.0,40.0
2486385,15,981215,PALMER BASKET MALLORCA PALMA,HOME,77.0,75.1,81.8,97.0,-15.2,42.6,36.5,17.8,31.7,62.9,46.1,0.2,39.7,200,12000.0,63.0,14.0,41.0,6.0,22.0,20.0,63.0,17.0,25.0,13.0,22.0,35.0,4.0,16.0,7.0,2.0,0.0,18.0,21.0,47.0,-40.0
2486387,15,979907,GRUPO ALEGA CANTABRIA,AWAY,72.7,74.0,92.1,135.8,-43.7,55.2,53.6,19.8,10.0,76.9,41.1,0.9,23.6,200,12000.0,67.0,16.0,33.0,9.0,22.0,25.0,55.0,8.0,13.0,3.0,20.0,23.0,13.0,15.0,6.0,1.0,0.0,20.0,17.0,57.0,-175.0
2486387,15,980004,LEYMA CORUÑA,HOME,75.1,73.9,135.8,92.1,43.7,70.7,67.7,11.1,23.1,90.0,58.9,3.4,37.1,200,12000.0,102.0,24.0,38.0,12.0,24.0,36.0,62.0,18.0,23.0,6.0,27.0,33.0,31.0,9.0,10.0,0.0,1.0,17.0,20.0,139.0,175.0
2486388,15,981493,CLOUD.GAL OURENSE BALONCESTO,AWAY,75.8,73.6,99.0,128.8,-29.8,46.4,37.5,8.0,35.3,71.0,52.3,1.9,42.6,200,12000.0,75.0,18.0,50.0,5.0,18.0,23.0,68.0,24.0,29.0,12.0,22.0,34.0,13.0,7.0,3.0,0.0,7.0,26.0,19.0,61.0,-85.0
2486388,15,981431,MOVISTAR ESTUDIANTES,HOME,71.4,73.6,128.8,99.0,29.8,62.6,58.1,8.7,29.0,64.7,47.7,2.7,41.9,200,12000.0,92.0,21.0,31.0,10.0,31.0,31.0,62.0,20.0,26.0,9.0,22.0,31.0,19.0,7.0,2.0,7.0,0.0,19.0,26.0,114.0,85.0
2486389,15,981525,FLEXICAR FUENLABRADA,AWAY,77.8,78.5,113.1,94.8,18.3,63.0,63.8,17.7,21.9,81.1,53.6,1.4,16.9,200,12000.0,88.0,13.0,28.0,19.0,37.0,32.0,65.0,5.0,11.0,7.0,30.0,37.0,21.0,15.0,9.0,2.0,1.0,17.0,14.0,100.0,65.0
2486389,15,981251,GRUPO CAESA SEGUROS FC CARTAGENA CB,HOME,79.1,78.5,94.8,113.1,-18.3,50.6,43.8,13.9,18.9,78.1,46.4,1.0,35.9,200,12000.0,75.0,19.0,29.0,6.0,35.0,25.0,64.0,19.0,23.0,7.0,25.0,32.0,12.0,12.0,8.0,1.0,2.0,14.0,16.0,75.0,-65.0
2486390,15,981124,ALIMERKA OVIEDO BALONCESTO,HOME,79.1,81.1,105.0,77.1,27.9,56.8,55.7,17.0,24.3,81.6,53.3,1.4,10.0,200,12000.0,83.0,15.0,32.0,16.0,38.0,31.0,70.0,5.0,7.0,9.0,31.0,40.0,21.0,15.0,13.0,1.0,2.0,21.0,13.0,94.0,95.0
2486390,15,981214,FIBWI MALLORCA BASQUET PALMA,AWAY,83.0,81.0,77.1,105.0,-27.9,46.3,42.7,23.3,18.4,75.7,46.7,0.4,25.8,200,12000.0,64.0,13.0,34.0,9.0,28.0,22.0,62.0,11.0,16.0,7.0,28.0,35.0,9.0,21.0,10.0,2.0,1.0,14.0,20.0,60.0,-95.0
2486391,15,981421,MONBUS OBRADOIRO,AWAY,73.4,74.1,118.5,113.8,4.7,67.5,65.1,18.9,28.6,68.8,52.8,1.1,49.1,200,12000.0,87.0,18.0,29.0,11.0,24.0,29.0,53.0,18.0,26.0,6.0,22.0,28.0,16.0,15.0,6.0,1.0,1.0,16.0,21.0,96.0,10.0
2486391,15,981343,SÚPER AGROPAL PALENCIA,HOME,74.7,74.1,113.8,118.5,-4.7,61.0,57.8,17.7,31.2,71.4,47.2,1.2,20.3,200,12000.0,85.0,16.0,27.0,14.0,37.0,30.0,64.0,11.0,13.0,10.0,15.0,25.0,18.0,15.0,7.0,1.0,1.0,22.0,16.0,79.0,-10.0
2486392,15,981125,CAJA RURAL CB ZAMORA,HOME,86.6,88.1,112.1,98.2,13.9,56.7,53.3,15.8,38.5,71.0,52.9,0.9,32.0,200,12000.0,97.0,25.0,47.0,10.0,28.0,35.0,75.0,17.0,24.0,15.0,22.0,37.0,14.0,16.0,11.0,3.0,1.0,20.0,21.0,100.0,45.0
2486392,15,979769,MELILLA CIUDAD DEL DEPORTE,AWAY,89.6,88.1,98.2,112.1,-13.9,53.9,52.0,17.2,29.0,61.5,47.1,0.8,20.0,200,12000.0,88.0,27.0,49.0,8.0,26.0,35.0,75.0,10.0,15.0,9.0,24.0,33.0,14.0,17.0,8.0,1.0,3.0,22.0,20.0,80.0,-45.0
2486393,16,979989,HLA ALICANTE,HOME,75.4,75.6,118.0,126.8,-8.8,58.2,51.5,9.5,26.5,66.7,44.3,2.2,40.0,200,12000.0,89.0,17.0,36.0,11.0,29.0,28.0,65.0,22.0,26.0,9.0,18.0,27.0,18.0,8.0,5.0,2.0,1.0,20.0,21.0,93.0,-35.0
2486393,16,980004,LEYMA CORUÑA,AWAY,75.7,75.6,126.8,118.0,8.8,64.3,59.2,11.8,33.3,73.5,55.7,2.4,33.8,200,12000.0,96.0,22.0,35.0,11.0,30.0,33.0,65.0,19.0,22.0,9.0,25.0,34.0,24.0,10.0,6.0,1.0,2.0,21.0,20.0,115.0,35.0
2486394,16,981214,FIBWI MALLORCA BASQUET PALMA,HOME,74.1,73.7,107.9,103.8,4.1,60.5,54.5,13.1,7.4,72.7,36.7,1.2,41.1,200,12000.0,80.0,14.0,34.0,11.0,22.0,25.0,56.0,19.0,23.0,2.0,16.0,18.0,12.0,10.0,10.0,4.0,4.0,25.0,21.0,75.0,20.0
2486394,16,981431,MOVISTAR ESTUDIANTES,AWAY,73.2,73.7,103.8,107.9,-4.1,58.2,54.5,17.7,27.3,92.6,63.3,1.7,37.5,200,12000.0,76.0,20.0,36.0,7.0,20.0,27.0,56.0,15.0,21.0,6.0,25.0,31.0,24.0,14.0,6.0,4.0,4.0,22.0,25.0,95.0,-20.0
2486395,16,979920,GRUPO URETA TIZONA BURGOS,HOME,72.1,74.1,117.9,134.0,-16.1,62.4,59.5,16.0,31.0,82.1,56.1,1.5,39.7,200,12000.0,85.0,18.0,36.0,11.0,22.0,29.0,58.0,16.0,23.0,9.0,23.0,32.0,20.0,13.0,3.0,1.0,1.0,23.0,20.0,89.0,-85.0
2486395,16,981300,HESTIA MENORCA,AWAY,76.1,74.1,134.0,117.9,16.1,69.7,67.5,9.9,17.9,69.0,43.9,2.2,36.5,200,12000.0,102.0,20.0,32.0,15.0,31.0,35.0,63.0,17.0,23.0,5.0,20.0,25.0,18.0,8.0,9.0,1.0,1.0,20.0,22.0,115.0,85.0
2486396,16,981124,ALIMERKA OVIEDO BALONCESTO,AWAY,75.6,73.5,91.3,103.4,-12.1,43.9,39.0,12.3,35.9,75.7,55.3,0.9,35.3,200,12000.0,69.0,10.0,37.0,11.0,31.0,21.0,68.0,16.0,24.0,14.0,28.0,42.0,10.0,11.0,4.0,1.0,8.0,18.0,19.0,61.0,-25.0
2486396,16,981203,INVEREADY GIPUZKOA,HOME,71.6,73.6,103.4,91.3,12.1,49.6,45.6,7.4,24.3,64.1,44.7,2.5,22.1,200,12000.0,74.0,25.0,46.0,4.0,22.0,29.0,68.0,12.0,15.0,9.0,25.0,34.0,15.0,6.0,7.0,8.0,1.0,19.0,18.0,89.0,25.0
2486397,16,981125,CAJA RURAL CB ZAMORA,AWAY,76.1,74.0,80.1,109.7,-29.6,40.6,33.1,12.8,25.0,62.5,41.7,0.5,35.4,200,12000.0,61.0,14.0,42.0,5.0,23.0,19.0,65.0,18.0,23.0,10.0,20.0,30.0,6.0,11.0,5.0,4.0,4.0,20.0,20.0,44.0,-90.0
2486397,16,981525,FLEXICAR FUENLABRADA,HOME,72.0,74.1,109.7,80.1,29.6,56.4,54.0,16.7,37.5,75.0,58.3,1.1,25.4,200,12000.0,79.0,19.0,36.0,10.0,27.0,29.0,63.0,11.0,16.0,12.0,30.0,42.0,15.0,14.0,8.0,4.0,4.0,20.0,20.0,95.0,90.0
2486398,16,981493,CLOUD.GAL OURENSE BALONCESTO,HOME,77.7,76.1,123.6,124.9,-1.3,61.0,58.7,12.3,38.7,72.7,56.2,1.6,31.9,200,12000.0,96.0,21.0,40.0,13.0,29.0,34.0,69.0,15.0,22.0,12.0,24.0,36.0,18.0,11.0,4.0,0.0,2.0,28.0,24.0,97.0,15.0
2486398,16,981421,MONBUS OBRADOIRO,AWAY,74.4,76.1,124.9,123.6,1.3,61.6,57.8,9.6,27.3,61.3,43.8,2.8,40.6,200,12000.0,93.0,22.0,37.0,10.0,27.0,32.0,64.0,19.0,26.0,9.0,19.0,28.0,22.0,8.0,7.0,2.0,0.0,25.0,27.0,107.0,-15.0
2486399,16,979907,GRUPO ALEGA CANTABRIA,HOME,74.3,73.9,98.3,103.8,-5.5,51.2,48.5,15.4,29.4,74.2,50.8,1.1,18.2,200,12000.0,73.0,23.0,37.0,6.0,29.0,29.0,66.0,9.0,12.0,10.0,23.0,33.0,14.0,13.0,7.0,1.0,5.0,17.0,16.0,74.0,-15.0
2486399,16,981215,PALMER BASKET MALLORCA PALMA,AWAY,73.2,73.7,103.8,98.3,5.5,58.2,55.4,19.7,25.8,70.6,49.2,0.9,37.5,200,12000.0,76.0,16.0,27.0,10.0,29.0,26.0,56.0,14.0,21.0,8.0,24.0,32.0,15.0,16.0,3.0,5.0,1.0,16.0,17.0,79.0,15.0
2486400,16,981251,GRUPO CAESA SEGUROS FC CARTAGENA CB,AWAY,76.4,74.7,119.0,115.3,3.7,60.3,58.6,8.5,18.2,75.0,46.2,1.9,40.6,200,12000.0,91.0,27.0,39.0,7.0,25.0,34.0,64.0,16.0,26.0,6.0,24.0,30.0,13.0,7.0,7.0,0.0,2.0,19.0,24.0,99.0,35.0
2486400,16,979769,MELILLA CIUDAD DEL DEPORTE,HOME,72.8,74.7,115.3,119.0,-3.7,61.9,59.5,16.1,25.0,81.8,53.8,1.0,17.5,200,12000.0,84.0,15.0,29.0,15.0,34.0,30.0,63.0,9.0,11.0,8.0,27.0,35.0,13.0,13.0,3.0,2.0,0.0,25.0,18.0,82.0,-35.0
2486402,17,981300,HESTIA MENORCA,HOME,71.7,72.8,99.1,86.7,12.4,51.7,49.2,15.9,35.7,75.0,55.4,1.1,37.3,200,12000.0,71.0,17.0,35.0,8.0,24.0,25.0,59.0,13.0,22.0,10.0,21.0,31.0,14.0,13.0,10.0,6.0,5.0,17.0,21.0,80.0,35.0
2486402,17,981203,INVEREADY GIPUZKOA,AWAY,73.8,72.8,86.7,99.1,-12.4,50.9,50.0,22.3,25.0,64.3,44.6,1.0,19.0,200,12000.0,64.0,20.0,39.0,6.0,19.0,26.0,58.0,6.0,11.0,7.0,18.0,25.0,18.0,18.0,9.0,5.0,6.0,22.0,17.0,61.0,-35.0
2486403,17,981525,FLEXICAR FUENLABRADA,AWAY,83.2,72.8,105.8,97.8,8.0,55.6,53.4,15.0,33.3,66.7,52.8,0.9,19.2,225,13500.0,88.0,24.0,49.0,10.0,24.0,34.0,73.0,10.0,14.0,10.0,28.0,38.0,12.0,14.0,4.0,2.0,9.0,20.0,19.0,86.0,45.0
2486403,17,981215,PALMER BASKET MALLORCA PALMA,HOME,80.8,72.9,97.8,105.8,-8.0,47.1,42.7,11.6,33.3,66.7,47.2,1.5,26.7,225,13500.0,79.0,14.0,40.0,12.0,35.0,26.0,75.0,15.0,20.0,14.0,20.0,34.0,17.0,11.0,3.0,9.0,2.0,20.0,19.0,76.0,-45.0
2486404,17,981214,FIBWI MALLORCA BASQUET PALMA,AWAY,73.1,75.7,98.5,120.1,-21.6,51.3,50.0,9.1,11.4,54.5,32.4,2.3,38.3,200,12000.0,72.0,21.0,35.0,6.0,25.0,27.0,60.0,12.0,23.0,4.0,18.0,22.0,16.0,7.0,7.0,1.0,2.0,18.0,21.0,70.0,-110.0
2486404,17,980004,LEYMA CORUÑA,HOME,78.2,75.6,120.1,98.5,21.6,57.1,52.7,11.8,45.5,88.6,67.6,2.5,28.8,200,12000.0,94.0,19.0,41.0,13.0,32.0,32.0,73.0,17.0,21.0,15.0,31.0,46.0,27.0,11.0,5.0,2.0,1.0,21.0,18.0,115.0,110.0
2486405,17,979989,HLA ALICANTE,AWAY,79.6,79.4,94.2,110.0,-15.8,54.7,51.6,20.8,20.6,79.5,52.1,0.8,24.2,200,12000.0,75.0,14.0,30.0,12.0,32.0,26.0,62.0,11.0,15.0,7.0,31.0,38.0,15.0,18.0,5.0,2.0,2.0,22.0,16.0,71.0,-60.0
2486405,17,981421,MONBUS OBRADOIRO,HOME,79.1,79.3,110.0,94.2,15.8,54.3,50.0,8.0,20.5,79.4,47.9,3.0,32.9,200,12000.0,87.0,20.0,47.0,10.0,23.0,30.0,70.0,17.0,23.0,8.0,27.0,35.0,21.0,7.0,11.0,2.0,2.0,16.0,22.0,109.0,60.0
2486406,17,979907,GRUPO ALEGA CANTABRIA,AWAY,78.3,75.9,94.5,110.4,-15.9,54.2,52.4,16.0,10.3,62.1,36.2,1.2,19.0,200,12000.0,74.0,21.0,37.0,8.0,26.0,29.0,63.0,8.0,12.0,3.0,18.0,21.0,15.0,13.0,6.0,1.0,0.0,27.0,24.0,63.0,-35.0
2486406,17,981431,MOVISTAR ESTUDIANTES,HOME,73.4,75.9,110.4,94.5,15.9,57.5,50.9,16.6,37.9,89.7,63.8,0.6,63.6,200,12000.0,81.0,19.0,32.0,6.0,23.0,25.0,55.0,25.0,35.0,11.0,26.0,37.0,9.0,14.0,5.0,0.0,1.0,24.0,27.0,81.0,35.0
2486407,17,981251,GRUPO CAESA SEGUROS FC CARTAGENA CB,HOME,90.3,72.9,98.5,94.4,4.1,51.0,45.3,11.2,19.0,70.7,44.6,1.3,37.3,250,15000.0,89.0,19.0,45.0,10.0,30.0,29.0,75.0,21.0,28.0,8.0,29.0,37.0,14.0,11.0,12.0,3.0,4.0,23.0,27.0,95.0,10.0
2486407,17,979920,GRUPO URETA TIZONA BURGOS,AWAY,92.1,73.0,94.4,98.5,-4.1,49.4,43.6,15.4,29.3,81.0,55.4,1.1,29.5,250,15000.0,87.0,16.0,36.0,12.0,42.0,28.0,78.0,19.0,23.0,12.0,34.0,46.0,18.0,16.0,9.0,4.0,3.0,27.0,22.0,89.0,-10.0
2486408,17,981124,ALIMERKA OVIEDO BALONCESTO,HOME,74.1,74.0,136.3,94.7,41.6,66.3,65.2,9.5,33.3,81.8,58.7,2.6,34.8,200,12000.0,101.0,13.0,25.0,20.0,41.0,33.0,66.0,15.0,23.0,10.0,27.0,37.0,21.0,8.0,6.0,1.0,1.0,18.0,24.0,123.0,155.0
2486408,17,979769,MELILLA CIUDAD DEL DEPORTE,AWAY,73.9,74.0,94.7,136.3,-41.6,50.8,45.9,13.8,18.2,66.7,41.3,1.5,29.5,200,12000.0,70.0,13.0,36.0,10.0,25.0,23.0,61.0,14.0,18.0,6.0,20.0,26.0,16.0,11.0,4.0,1.0,1.0,24.0,18.0,58.0,-155.0
2486409,17,981493,CLOUD.GAL OURENSE BALONCESTO,AWAY,67.1,68.5,114.7,118.8,-4.1,61.0,59.4,17.1,34.6,62.1,49.1,1.2,43.4,200,12000.0,77.0,15.0,27.0,11.0,26.0,26.0,53.0,14.0,23.0,9.0,18.0,27.0,15.0,13.0,4.0,7.0,0.0,28.0,25.0,78.0,-30.0
2486409,17,981343,SÚPER AGROPAL PALENCIA,HOME,69.9,68.5,118.8,114.7,4.1,57.7,53.3,11.1,37.9,65.4,50.9,1.1,45.0,200,12000.0,83.0,23.0,45.0,6.0,15.0,29.0,60.0,19.0,27.0,11.0,17.0,28.0,10.0,9.0,6.0,0.0,7.0,25.0,28.0,82.0,30.0
2486411,18,979989,HLA ALICANTE,HOME,68.2,68.8,92.3,118.2,-25.9,48.3,40.2,15.5,25.7,61.5,41.0,1.0,37.5,200,12000.0,63.0,12.0,25.0,7.0,31.0,19.0,56.0,18.0,21.0,9.0,16.0,25.0,12.0,12.0,6.0,2.0,3.0,19.0,21.0,58.0,-95.0
2486411,18,981343,SÚPER AGROPAL PALENCIA,AWAY,69.4,68.8,118.2,92.3,25.9,60.0,55.8,13.9,38.5,74.3,59.0,1.7,31.7,200,12000.0,82.0,14.0,29.0,13.0,31.0,27.0,60.0,15.0,19.0,10.0,26.0,36.0,19.0,11.0,4.0,3.0,2.0,21.0,19.0,94.0,95.0
2486412,18,981125,CAJA RURAL CB ZAMORA,AWAY,77.5,77.3,122.5,119.5,3.0,66.4,64.0,20.1,41.4,68.8,55.7,0.7,57.9,200,12000.0,95.0,17.0,29.0,13.0,28.0,30.0,57.0,22.0,33.0,12.0,22.0,34.0,13.0,18.0,6.0,3.0,2.0,25.0,21.0,91.0,15.0
2486412,18,981215,PALMER BASKET MALLORCA PALMA,HOME,77.0,77.3,119.5,122.5,-3.0,59.0,55.2,10.3,31.2,58.6,44.3,2.0,37.3,200,12000.0,92.0,22.0,41.0,10.0,26.0,32.0,67.0,18.0,25.0,10.0,17.0,27.0,18.0,9.0,9.0,2.0,3.0,21.0,25.0,101.0,-15.0
